system:index,chirps_precip_mm,date,doy,month,year,.geo
20190828,1.4897065092190145,2019-08-28 00:00:00,240,8,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190829,5.209132699952134,2019-08-29 00:00:00,241,8,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190830,3.842337540013552,2019-08-30 00:00:00,242,8,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190831,0.0,2019-08-31 00:00:00,243,8,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901,16.037321988916876,2019-09-01 00:00:00,244,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902,15.199688392472895,2019-09-02 00:00:00,245,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903,1.5142887182474698,2019-09-03 00:00:00,246,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904,5.566126998064732,2019-09-04 00:00:00,247,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905,0.0,2019-09-05 00:00:00,248,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906,5.943605978704924,2019-09-06 00:00:00,249,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907,0.0723551212273207,2019-09-07 00:00:00,250,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908,12.825976242470675,2019-09-08 00:00:00,251,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909,4.34718484673262,2019-09-09 00:00:00,252,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910,3.9389140499202417,2019-09-10 00:00:00,253,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911,0.0,2019-09-11 00:00:00,254,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190912,2.0723625276246507,2019-09-12 00:00:00,255,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190913,11.325313936594238,2019-09-13 00:00:00,256,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190914,25.221166538615183,2019-09-14 00:00:00,257,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190915,21.706791853440045,2019-09-15 00:00:00,258,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190916,9.400879127051445,2019-09-16 00:00:00,259,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190917,0.3736166027736602,2019-09-17 00:00:00,260,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190918,4.163799470128174,2019-09-18 00:00:00,261,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190919,3.639576431310364,2019-09-19 00:00:00,262,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190920,0.0,2019-09-20 00:00:00,263,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190921,12.267737368389431,2019-09-21 00:00:00,264,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190922,8.5634880235451,2019-09-22 00:00:00,265,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190923,9.477724019759574,2019-09-23 00:00:00,266,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190924,10.351019793441194,2019-09-24 00:00:00,267,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190925,19.228558727034827,2019-09-25 00:00:00,268,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190926,4.348491238434531,2019-09-26 00:00:00,269,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190927,8.466597785222554,2019-09-27 00:00:00,270,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190928,30.30761253289937,2019-09-28 00:00:00,271,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190929,22.82732528924278,2019-09-29 00:00:00,272,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190930,12.707443013235135,2019-09-30 00:00:00,273,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191001,16.9014351696293,2019-10-01 00:00:00,274,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191002,11.293157196167474,2019-10-02 00:00:00,275,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191003,10.614102617477446,2019-10-03 00:00:00,276,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191004,25.905529803089987,2019-10-04 00:00:00,277,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191005,13.546979145361336,2019-10-05 00:00:00,278,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191006,23.684255076057276,2019-10-06 00:00:00,279,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191007,32.3645819547371,2019-10-07 00:00:00,280,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191008,15.46243472598712,2019-10-08 00:00:00,281,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191009,2.1526177509052133,2019-10-09 00:00:00,282,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191010,0.7743317105065937,2019-10-10 00:00:00,283,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191011,0.5153773037772996,2019-10-11 00:00:00,284,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191012,1.415443286315663,2019-10-12 00:00:00,285,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191013,22.751022665167195,2019-10-13 00:00:00,286,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191014,2.697548370541074,2019-10-14 00:00:00,287,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191015,1.276249436807214,2019-10-15 00:00:00,288,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191016,21.85384999355072,2019-10-16 00:00:00,289,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191017,0.3540903403126318,2019-10-17 00:00:00,290,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191018,2.786287052826954,2019-10-18 00:00:00,291,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191019,7.86745882514305,2019-10-19 00:00:00,292,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191020,0.0,2019-10-20 00:00:00,293,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191021,0.0,2019-10-21 00:00:00,294,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191022,13.107288814556115,2019-10-22 00:00:00,295,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191023,13.940652507304838,2019-10-23 00:00:00,296,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191024,3.064258598111942,2019-10-24 00:00:00,297,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191025,2.0436123717032912,2019-10-25 00:00:00,298,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191026,5.23401809172754,2019-10-26 00:00:00,299,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191027,0.5367702772949768,2019-10-27 00:00:00,300,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191028,14.658610972226576,2019-10-28 00:00:00,301,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191029,23.986147216515818,2019-10-29 00:00:00,302,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191030,18.803494780240825,2019-10-30 00:00:00,303,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191031,7.929177951342954,2019-10-31 00:00:00,304,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191101,0.6361754471138935,2019-11-01 00:00:00,305,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191102,0.0,2019-11-02 00:00:00,306,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191103,0.0,2019-11-03 00:00:00,307,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191104,0.0,2019-11-04 00:00:00,308,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191105,0.0,2019-11-05 00:00:00,309,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191106,0.0,2019-11-06 00:00:00,310,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191107,0.0,2019-11-07 00:00:00,311,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191108,0.0,2019-11-08 00:00:00,312,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191109,0.0,2019-11-09 00:00:00,313,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191110,0.0,2019-11-10 00:00:00,314,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191111,4.00809438388438,2019-11-11 00:00:00,315,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191112,1.920914032789134,2019-11-12 00:00:00,316,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191113,4.441526025565591,2019-11-13 00:00:00,317,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191114,4.490657441440908,2019-11-14 00:00:00,318,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191115,8.755255009536187,2019-11-15 00:00:00,319,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191116,3.763927852987452,2019-11-16 00:00:00,320,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191117,0.0,2019-11-17 00:00:00,321,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191118,3.1520641836371466,2019-11-18 00:00:00,322,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191119,2.4590268077368305,2019-11-19 00:00:00,323,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191120,0.0,2019-11-20 00:00:00,324,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191121,0.0,2019-11-21 00:00:00,325,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191122,0.0,2019-11-22 00:00:00,326,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191123,0.0,2019-11-23 00:00:00,327,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191124,0.0,2019-11-24 00:00:00,328,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191125,0.0,2019-11-25 00:00:00,329,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191126,0.4054323008699267,2019-11-26 00:00:00,330,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191127,0.0,2019-11-27 00:00:00,331,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191128,0.0,2019-11-28 00:00:00,332,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191129,0.0,2019-11-29 00:00:00,333,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191130,2.484373063953308,2019-11-30 00:00:00,334,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191201,4.231469613628997,2019-12-01 00:00:00,335,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191202,0.0,2019-12-02 00:00:00,336,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191203,0.0776675419471432,2019-12-03 00:00:00,337,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191204,4.298121463769915,2019-12-04 00:00:00,338,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191205,0.0,2019-12-05 00:00:00,339,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191206,0.0,2019-12-06 00:00:00,340,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191207,0.0,2019-12-07 00:00:00,341,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191208,0.0,2019-12-08 00:00:00,342,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191209,0.0,2019-12-09 00:00:00,343,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191210,1.1236424579894069,2019-12-10 00:00:00,344,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191211,0.0,2019-12-11 00:00:00,345,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191212,0.0,2019-12-12 00:00:00,346,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191213,0.0,2019-12-13 00:00:00,347,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191214,0.0,2019-12-14 00:00:00,348,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191215,1.579885466447554,2019-12-15 00:00:00,349,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191216,0.0,2019-12-16 00:00:00,350,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191217,0.0,2019-12-17 00:00:00,351,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191218,0.0,2019-12-18 00:00:00,352,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191219,0.0,2019-12-19 00:00:00,353,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191220,0.0,2019-12-20 00:00:00,354,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191221,0.0,2019-12-21 00:00:00,355,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191222,0.0,2019-12-22 00:00:00,356,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191223,0.0,2019-12-23 00:00:00,357,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191224,0.0,2019-12-24 00:00:00,358,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191225,0.739076151406645,2019-12-25 00:00:00,359,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191226,0.9424001400515162,2019-12-26 00:00:00,360,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191227,0.0,2019-12-27 00:00:00,361,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191228,0.0,2019-12-28 00:00:00,362,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191229,0.0,2019-12-29 00:00:00,363,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191230,0.0,2019-12-30 00:00:00,364,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191231,0.0,2019-12-31 00:00:00,365,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101,0.0,2020-01-01 00:00:00,1,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102,5.57758320049393,2020-01-02 00:00:00,2,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103,2.1793092668222447,2020-01-03 00:00:00,3,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104,0.117898477990205,2020-01-04 00:00:00,4,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105,0.0,2020-01-05 00:00:00,5,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106,0.0,2020-01-06 00:00:00,6,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200107,0.0,2020-01-07 00:00:00,7,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200108,1.7759884176378868,2020-01-08 00:00:00,8,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200109,0.0,2020-01-09 00:00:00,9,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200110,0.0,2020-01-10 00:00:00,10,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200111,0.0,2020-01-11 00:00:00,11,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200112,0.0,2020-01-12 00:00:00,12,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200113,0.0,2020-01-13 00:00:00,13,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200114,0.0,2020-01-14 00:00:00,14,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200115,2.055655226561415,2020-01-15 00:00:00,15,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200116,0.0,2020-01-16 00:00:00,16,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200117,0.0,2020-01-17 00:00:00,17,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200118,0.0,2020-01-18 00:00:00,18,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200119,0.0,2020-01-19 00:00:00,19,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200120,0.0680519442252924,2020-01-20 00:00:00,20,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200121,0.0,2020-01-21 00:00:00,21,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200122,0.0,2020-01-22 00:00:00,22,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200123,0.0,2020-01-23 00:00:00,23,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200124,0.0,2020-01-24 00:00:00,24,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200125,0.3128795440969592,2020-01-25 00:00:00,25,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200126,0.0,2020-01-26 00:00:00,26,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200127,1.7677879447879818,2020-01-27 00:00:00,27,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200128,0.0,2020-01-28 00:00:00,28,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200129,0.0,2020-01-29 00:00:00,29,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200130,0.0,2020-01-30 00:00:00,30,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200131,0.0,2020-01-31 00:00:00,31,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200201,0.0,2020-02-01 00:00:00,32,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200202,0.0,2020-02-02 00:00:00,33,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200203,0.0,2020-02-03 00:00:00,34,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200204,0.0,2020-02-04 00:00:00,35,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200205,0.0,2020-02-05 00:00:00,36,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200206,0.0,2020-02-06 00:00:00,37,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200207,0.0,2020-02-07 00:00:00,38,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200208,3.265939821699596,2020-02-08 00:00:00,39,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200209,0.0,2020-02-09 00:00:00,40,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200210,0.0,2020-02-10 00:00:00,41,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200211,0.0,2020-02-11 00:00:00,42,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200212,0.0,2020-02-12 00:00:00,43,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200213,0.0,2020-02-13 00:00:00,44,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200214,0.0,2020-02-14 00:00:00,45,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200215,0.9247594835620846,2020-02-15 00:00:00,46,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200216,4.112542315350531,2020-02-16 00:00:00,47,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200217,0.0,2020-02-17 00:00:00,48,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200218,0.0,2020-02-18 00:00:00,49,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200219,0.0,2020-02-19 00:00:00,50,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200220,0.0,2020-02-20 00:00:00,51,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221,0.0,2020-02-21 00:00:00,52,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222,4.048167023727178,2020-02-22 00:00:00,53,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223,0.0,2020-02-23 00:00:00,54,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224,0.0,2020-02-24 00:00:00,55,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225,0.0,2020-02-25 00:00:00,56,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226,1.8990550277115168,2020-02-26 00:00:00,57,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227,0.0,2020-02-27 00:00:00,58,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228,0.0,2020-02-28 00:00:00,59,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229,2.4785272970422225,2020-02-29 00:00:00,60,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301,0.5954456292579505,2020-03-01 00:00:00,61,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302,0.0,2020-03-02 00:00:00,62,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200303,1.052379264798862,2020-03-03 00:00:00,63,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200304,0.0,2020-03-04 00:00:00,64,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200305,0.0,2020-03-05 00:00:00,65,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200306,0.5466400576648888,2020-03-06 00:00:00,66,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200307,0.0839458988677462,2020-03-07 00:00:00,67,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200308,0.0,2020-03-08 00:00:00,68,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200309,0.0,2020-03-09 00:00:00,69,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200310,0.0,2020-03-10 00:00:00,70,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200311,0.0033164464526116,2020-03-11 00:00:00,71,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200312,0.0,2020-03-12 00:00:00,72,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200313,4.370904818569778,2020-03-13 00:00:00,73,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200314,0.0,2020-03-14 00:00:00,74,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200315,0.0,2020-03-15 00:00:00,75,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200316,0.0,2020-03-16 00:00:00,76,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200317,0.0,2020-03-17 00:00:00,77,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200318,0.0,2020-03-18 00:00:00,78,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200319,0.0,2020-03-19 00:00:00,79,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200320,1.3001098941240048,2020-03-20 00:00:00,80,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200321,0.0,2020-03-21 00:00:00,81,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200322,0.0,2020-03-22 00:00:00,82,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200323,0.0,2020-03-23 00:00:00,83,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200324,0.0,2020-03-24 00:00:00,84,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200325,0.0,2020-03-25 00:00:00,85,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200326,0.0,2020-03-26 00:00:00,86,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200327,3.2266192337153785,2020-03-27 00:00:00,87,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200328,0.0,2020-03-28 00:00:00,88,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200329,0.0,2020-03-29 00:00:00,89,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200330,0.0131210215624304,2020-03-30 00:00:00,90,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200331,0.0131613372811721,2020-03-31 00:00:00,91,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
